sample_id,gold_reference,variant_references,BLEU_gold_vs_variants,ROUGE-L_gold_vs_variants,BERTScore_F1_gold_vs_variants
36_293,C: Do you think you need assistance?," • ""Do you require any help getting around?""
 • ""Would it be helpful to have someone assist you with mobility?""
 • ""Are you in need of assistance with daily activities due to your back pain?""
 • ""Can I arrange for someone to provide support for your daily tasks?""
 • ""Is there anything that would make it easier for you to manage your condition?""
 • ""Do you think having some help at home would be beneficial?""
 • ""Are you experiencing difficulties with mobility that might require external assistance?""
 • ""Would assistance from a caregiver or healthcare professional be helpful in managing your back pain?""
 • ""Is there any way we can support you in making it easier for you to get out of the house?""",0.21721856265678965,0.17471006359895247,0.9117465019226074
36_294,C: Thats good to hear. What have you been struggling with?," • ""C: Can you tell me more about what's been challenging for you?""
 • ""C: How have things been going for you lately?""
 • ""C: What's been giving you trouble?""
 • ""C: Is there something specific that's causing you difficulty right now?""
 • ""C: You mentioned earlier that things haven't been good, can you elaborate on what's been bothering you?""
 • ""C: Have you been experiencing any issues or problems lately?""
 • ""C: What have you been dealing with in terms of your health or well-being?""
 • ""C: Is there anything that's been causing you discomfort or pain?""
 • ""C: Can you describe what's been going on and how it's affecting you?""",0.23397625978961173,0.31240731892905804,0.9098864197731018
36_295,C: Anything else that is hard?," • ""C: Is there anything else that's been a challenge?""
 • ""C: Are there any other difficulties you're facing?""
 • ""C: Have you been struggling with anything else?""
 • ""C: Are there any other physical tasks that are hard for you to do?""
 • ""C: Anything in particular causing you trouble right now?""
 • ""C: Is there anything else that's making it difficult for you to get around?""
 • ""C: What else is giving you a hard time besides sitting up from bed?""
 • ""C: Are there any other areas where you need assistance or support?""
 • ""C: Anything else you'd like to bring up or discuss with me?""",0.24936514388871336,0.31515826603545904,0.939536452293396
36_296,C: That’s really unfortunate. How do you feel about not being able to move?," • ""C: That’s really unfortunate. What's going through your mind with all this mobility issues?""
 • ""C: I can imagine how frustrating it must be for you to be confined to a single room. How does that make you feel?""
 • ""C: Not being able to move around seems like quite a challenge. Can you describe what's been on your mind?""
 • ""C: That must be really tough for you. What are your thoughts about your current situation?""
 • ""C: I'm concerned about the impact of this mobility issue on your daily life. How does it affect you emotionally?""
 • ""C: It sounds like being stuck at home is taking a toll on you. Can you tell me more about how that's affecting you?""
 • ""C: Not being able to participate in activities you enjoy, like visiting your sister, must be really difficult for you. How do you cope with that?""
 • ""C: It seems like every movement is causing you pain. What's been the most challenging part of this experience for you?""
 • ""C: I can only imagine how frustrating it must be to have to rely on others for help with daily tasks. How does that make you feel about yourself?""",0.5656248013632591,0.2483232083546796,0.929846465587616
36_297,C: Is there anyine who could drive you there?," • **Who could potentially drive you to your sister's place?**
 • **Could someone else transport you to the library and book club meetings?**
 • **Is there a possibility of getting a ride to these places?**
 • **Would it be feasible for someone to take you out to meet your friends from the book club?**
 • **Are there any arrangements that could be made for transportation to these destinations?**
 • **Could we look into options for getting you transported to these locations?**
 • **Is there anyone who could provide you with a ride to the library and other places you want to go?**
 • **Can we explore ways to get you to your sister's birthday celebration?**
 • **Would it be helpful if someone were able to drive you to the library and book club meetings?**",0.10272048988537916,0.20464245485419108,0.8954096436500549
37_298,C: Can you tell me how old you are?," • C: What is your current age?
 • C: How many years have you lived so far?
 • C: Can you please share your birth year with me?
 • C: At what stage of life do I see you today?
 • C: May I ask for your date of birth?
 • C: How old are you, if you don't mind sharing?
 • C: What's the number that represents your age?
 • C: Can you tell me how many years ago you were born?
 • C: Would you be willing to disclose your age to me?",0.6389431042462723,0.2974009096816114,0.9594532251358032
37_299,C: That all right. And what has been bothering you?," • ""So, what seems to be the issue that has been on your mind lately?""
 • ""What's been troubling you, Mrs A?""
 • ""Can you tell me about any problems or concerns you've been experiencing?""
 • ""Is there anything specific that's causing you stress or discomfort?""
 • ""How have things been going for you since our last appointment?""
 • ""Are there any issues or symptoms you'd like to discuss with me today?""
 • ""What's been on your mind lately, Mrs A?""
 • ""Can you describe what's been bothering you about yourself?""
 • ""I sense that something is troubling you. Can you tell me more?""",0.15727800941615358,0.21628087890034317,0.8983801007270813
37_300,C: Why are you using crutches?," • ""C: What prompted you to use crutches?""
 • ""C: Can you explain why you're using crutches?""
 • ""C: Why did you start using crutches for walking?""
 • ""C: You mentioned it's hard to walk with your crutches; what led you to start using them?""
 • ""C: What's the reason behind using crutches instead of walking normally?""
 • ""C: How long have you been using crutches, and why did you decide to use them?""
 • ""C: You mentioned it's hard for you to walk with your crutches; what makes it so difficult?""
 • ""C: Can you tell me about the circumstances that led you to start using crutches as a mobility aid?""
 • ""C: Why do you need crutches for walking, and how have they affected your daily activities?""",0.24694586397773896,0.4254804454804455,0.9647839069366455
37_301,C: Do you remember then?," • ""Can you recall that?""
 • ""Did it come back to you?""
 • ""Is your memory clear on that?""
 • ""Are you remembering correctly?""
 • ""Did something trigger a memory for you?""
 • ""Can you think back to what I was asking about?""
 • ""Does this ring any bells?""
 • ""Were you able to recall it just now?""
 • ""Is the memory coming back to you?""",0.07809849842300641,0.16322196322196322,0.9029303193092346
37_302,"C: Five days ago, right?"," • ""C: That was last Thursday, I believe?""
 • ""C: Was it indeed on the eleventh of March?""
 • ""C: Is that correct, you had surgery five days ago?""
 • ""C: Did your hip surgery occur just a few days back?""
 • ""C: Can you confirm whether it was exactly last Thursday?""
 • ""C: You mentioned it was last Thursday; is that right?""
 • ""C: So, did the surgery take place on March 11th?""
 • ""C: Are we talking about an event from five days ago?""
 • ""C: Is your hip surgery a recent occurrence, just this past week?""",0.12058901994230649,0.24931528166822284,0.906980037689209
37_303,C: Can you tell me more about your ability to move?," • ""C: Can you describe your mobility right now?""
 • ""C: How would you rate your ability to walk or move around?""
 • ""C: What seems to be the problem with walking using crutches?""
 • ""C: Are you experiencing any difficulties with physical movement?""
 • ""C: How has your recent surgery affected your ability to get around?""
 • ""C: Can you tell me more about your challenges with mobility since your hip surgery?""
 • ""C: How is your progress with rehabilitation after the surgery?""
 • ""C: Do you feel comfortable or restricted in your movement at this time?""
 • ""C: Are there any specific problems or concerns you have regarding your ability to walk or move around?""",0.7765453555044465,0.3491211044552795,0.9417456388473511
37_304,C: Are you able to get out of bed by yourself?," • ""Can you move around without assistance?""
 • ""Do you require help getting out of bed?""
 • ""Are you able to stand up unaided?""
 • ""Is it difficult for you to get up from lying down?""
 • ""Can you manage to get out of your bed on your own?""
 • ""Do you need someone's assistance to move around the house?""
 • ""How are you able to transfer yourself from a lying down position?""
 • ""Can you stand up by yourself, or do you require support?""
 • ""Is it challenging for you to get out of bed without help?""",0.5266403878479267,0.3659934321755114,0.9356889724731445
37_305,C: Is it painful to move?," • ""C: Do you experience any discomfort when moving?""
 • ""C: Is it painful to walk or move around?""
 • ""C: Are there any pain sensations associated with your movement?""
 • ""C: Can you describe the sensations you feel when you're walking or using your crutches?""
 • ""C: Does your hip surgery cause you any discomfort when moving around?""
 • ""C: Is there any pain involved in getting out of bed or walking around?""
 • ""C: Do you feel any aches or pains while using your crutches?""
 • ""C: Can you tell me about the level of pain or discomfort you experience while moving?""
 • ""C: Are there any movements that cause you more pain than others?""",0.44344090095869243,0.2962241462241462,0.9529955983161926
37_306,C: That is sad to hear. Is using the bathroom causing any issues?," • ""C: Does going to the bathroom cause you any discomfort?""
 • ""C: Are there any difficulties when you go to use the bathroom?""
 • ""C: Is it painful for you to go to the bathroom in the morning?""
 • ""C: Do you experience any issues with urination or bowel movements?""
 • ""C: Can you tell me more about your bathroom routine? Does anything cause you trouble?""
 • ""C: Are there any physical symptoms when you get up to use the bathroom?""
 • ""C: Is it difficult for you to move around after using the bathroom in the morning?""
 • ""C: Do you experience pain or stiffness after going to the bathroom?""
 • ""C: Can you describe what happens when you go to the bathroom and how it affects you?""",0.1462806365365753,0.3474694839529089,0.9261206388473511
37_307,C: It seems like you can move by yourself. Do you need any assistance to help out at home?," • ""C: It appears you can get around on your own, but do you require any help with daily tasks at home?""
 • ""C: Considering your mobility issues, is there anything you need assistance with in your daily routine?""
 • ""C: You mentioned it's hard to walk with crutches, so do you have anyone who can lend a hand around the house?""
 • ""C: It seems like you're managing on your own, but are there any tasks that become too much for you to handle without help?""
 • ""C: How are you coping with daily activities at home, and do you need any additional support?""
 • ""C: Given your hip surgery and mobility issues, is there anyone who can assist you with household tasks or errands?""
 • ""C: Are there any specific areas where you feel like you could use some extra help or assistance around the house?""
 • ""C: You're able to get out of bed by yourself, but are there other tasks that become too difficult without a bit of support?""
 • ""C: Considering your hip pain and stiffness, do you think it would be helpful to have someone assist with daily chores or activities?""",0.3303164318013807,0.26023976023976025,0.9469606876373291
37_308,C: How nice. I was wondering if you have any obstacles at your home that make it harder to move around?," • ""Are there any challenges at home that make it harder for you to move around?""
 • ""Do you encounter any difficulties when trying to navigate your home?""
 • ""Can you tell me if there are any obstacles in your house that affect your mobility?""
 • ""Is there anything about your living situation that makes it hard for you to get around?""
 • ""Are there any issues at home that make it difficult for you to move from one place to another?""
 • ""Do you have any trouble accessing certain areas of your house because of your hip surgery?""
 • ""Can you identify any particular problems or barriers in your home that affect your ability to move around?""
 • ""How do you find moving around the house after your recent hip surgery?""
 • ""Are there any specific difficulties you're experiencing at home due to your mobility issues?""",0.352265378692938,0.3204599018324508,0.9304615259170532
37_309,C: Does that make you sad?," • ""Does this situation bring you down?""
 • ""Is it upsetting for you to be in this position?""
 • ""Are you feeling unhappy about your current circumstances?""
 • ""Does living with these limitations affect your mood?""
 • ""Do you feel frustrated or upset by your situation?""
 • ""How does this affect your emotional state?""
 • ""Can you tell me if being unable to move around easily is bothering you emotionally?""
 • ""Does the thought of having to use crutches all the time make you feel sad or depressed?""
 • ""Is there any aspect of your current situation that's causing you distress?""",0.12256200970377108,0.18720195602346631,0.9166438579559326
37_310,C: Do you have a person to whom you can talk about this?," • ""Who can you confide in about your situation?""
 • ""Do you have anyone who knows what you're going through?""
 • ""Is there someone close to you who understands your struggles?""
 • ""Can you talk to a family member or friend about how you feel?""
 • ""Do you have any support system that can help you cope with this?""
 • ""Who do you normally share your thoughts and feelings with?""
 • ""Have you talked to anyone recently about your difficulties at home?""
 • ""Is there someone who can provide emotional support to you during this time?""
 • ""Can you think of anyone who might be able to help you deal with your frustrations?""",0.14980800232509298,0.25089103799748474,0.9139090776443481
37_311,C: You can always reach out for a conversation. I can help with that.," • ""Would you like to talk about your feelings with me?""
 • ""I'm here to listen if you need someone to speak to.""
 • ""Perhaps we can discuss ways to address your frustration together?""
 • ""Do you think it would be helpful to have a conversation with someone who understands what you're going through?""
 • ""Would you like some support or just someone to talk to about what's been bothering you?""
 • ""I'm happy to provide an ear if you need someone to share your thoughts and feelings with.""
 • ""How can I best help you express your concerns and emotions?""
 • ""Do you feel comfortable discussing your situation with me, and perhaps finding ways to address it together?""
 • ""Would talking through this with me be helpful in terms of feeling supported or understood?""",0.058987260812564876,0.13219234432314325,0.8831176161766052
38_312,C: How have you been?," • ""C: How has your health been?""
 • ""C: Have you experienced any issues lately?""
 • ""C: What have you noticed about your physical condition recently?""
 • ""C: Are you feeling well today?""
 • ""C: Has anything affected your daily life or activities?""
 • ""C: Do you have any concerns about your health?""
 • ""C: Have you experienced any discomfort or pain?""
 • ""C: How would you describe your current physical and mental state?""
 • ""C: Are there any symptoms that are bothering you?""",0.23406473206426454,0.3733238983238983,0.9519193768501282
38_313,C: Have you been traveling lately?," • ""C: Have you been away from home recently?""
 • ""C: Were you out of town recently?""
 • ""C: Did you take any trips lately?""
 • ""C: Have you traveled anywhere new in the past few weeks?""
 • ""C: Are you due for a change of scenery soon?""
 • ""C: Have you been on a vacation or business trip recently?""
 • ""C: Were there any changes to your daily routine recently?""
 • ""C: Did you go anywhere exciting over the past month?""
 • ""C: Have you had any recent changes in your work or social schedule?""",0.40866465020165643,0.35806947610353185,0.9439894556999207
38_314,C: How did you travel?," • ""C: What mode of transportation did you use?""
 • ""C: How did you get here today?""
 • ""C: Did you travel to the market by any means?""
 • ""C: How were you able to make it to the market?""
 • ""C: Was there a specific way you traveled to the market?""
 • ""C: What was your journey like to the market?""
 • ""C: Can you tell me about how you arrived at the market?""
 • ""C: Did you walk, drive, or use public transportation today?""
 • ""C: How did you manage to get to the market?""",0.39931601353061885,0.4267411237999473,0.9372619390487671
38_315,C: Was it easy?," • ""Was the journey smooth?""
 • ""Did you have any trouble walking there?""
 • ""Were you able to walk there easily?""
 • ""Was it a comfortable distance for you?""
 • ""Did you find it simple to get to the market?""
 • ""Was the trip straightforward?""
 • ""Did you encounter any difficulties on your way?""
 • ""Was it a short and effortless walk?""
 • ""Were you able to make it there without any issues?""",0.15207218222740093,0.16810966810966813,0.9214928150177002
38_316,C: Can you tell me more about your knee when transporting yourself?," • ""Can you explain your knee situation when walking?""
 • ""How has your knee been behaving while moving around today?""
 • ""Can you describe any issues with your knee that might affect mobility?""
 • ""Are there any problems with your knee that make it hard to walk or bike?""
 • ""C: How is the stiffness in your knee affecting your daily activities, like going to market?""
 • ""Did you have any discomfort while walking to the market due to your knee?""
 • ""Can you tell me more about how your knee is limiting your mobility today?""
 • ""How has your recent knee issue been impacting your ability to walk or bike?""
 • ""C: Are there any specific difficulties with your knee that make it easier to choose one mode of transportation over another?""",0.45258880078905583,0.29111218000106887,0.9121577143669128
38_317,C: Can you pinpoint a specific part of the knee that hurts?," • ""C: Where exactly on your knee is it aching?""
 • ""C: Can you identify the precise location of the pain in your knee?""
 • ""C: Is the discomfort localized to one specific area of your knee?""
 • ""C: Which part of your knee hurts when you bike for more than 10 minutes?""
 • ""C: Do you feel any tenderness or soreness in a particular spot on your knee?""
 • ""C: Can you describe where exactly your knee starts to ache when biking?""
 • ""C: Is it the kneecap, the joint itself, or somewhere else that hurts?""
 • ""C: Are there any specific areas of your knee that become painful during activity?""
 • ""C: When you experience pain in your knee, can you pinpoint where exactly it is located?""",0.35416987661440613,0.33120065120065123,0.9448214173316956
38_318,"C: How much does it hurt then you bike? Can you give a number from one to ten, ten being the worst pain and one being no pain?"," • ""C: On a scale of one to ten, how would you rate the pain in your knee when biking?""
 • ""C: When cycling, can you describe the level of discomfort you experience, from zero to severe?""
 • ""C: Can you give me an idea of the intensity of the pain in your knee when biking, using a scale from one to ten?""
 • ""C: How would you rate the severity of the pain in your knee during or after biking?""
 • ""C: On a scale of one to ten, with ten being unbearable, how much does your knee hurt when you bike?""
 • ""C: Can you quantify the level of pain in your knee when cycling, using a numerical rating from one to ten?""
 • ""C: When biking, can you give me an idea of the amount of discomfort or pain you experience, on a scale from one to ten?""
 • ""C: How would you rate the pain in your knee during cycling, with one being minimal and ten being severe?""
 • ""C: Can you describe the level of pain you experience when biking, using a numerical rating system from one to ten?""",0.25664111227246655,0.2994211776518557,0.9117811918258667
38_319,C: And then you walk?," • ""And then you walked, is that right?""
 • ""You said you walked to the market; can you confirm that?""
 • ""I think you mentioned walking was how you got there - is that correct?""
 • ""So, did you walk to the market as we discussed earlier?""
 • ""You chose to walk to the market today; can you tell me about your experience with that?""
 • ""As I recall, you walked to the market; am I right?""
 • ""When you went to the market, you decided to walk rather than any other form of transportation - is that correct?""
 • ""You walked to the market, but did it feel comfortable for you?""
 • ""And was walking how you got to the market today?""",0.17359100558362855,0.2758519838911996,0.9205434322357178
38_320,"C: And if you walk for a longer time, does that make the pain worse?"," • ""C: If you walk for a prolonged period, does the pain intensity increase?""
 • ""C: Does walking for an extended time exacerbate the discomfort in your knee?""
 • ""C: How does the pain level change when you walk for longer periods?""
 • ""C: Can prolonged walking worsen the ache in your knee?""
 • ""C: When walking, do you experience increased pain if you continue for a long time?""
 • ""C: Does the duration of walking affect the severity of the pain in your knee?""
 • ""C: If you walk for an hour or more, does that make the pain worse?""
 • ""C: Can you tell me how walking time affects the level of pain you experience in your knee?""
 • ""C: When you walk for a longer duration, do you notice a significant increase in pain?""",0.6598573198708222,0.42359912488944745,0.9590314030647278
38_321,C: Do you have difficulty climbing the stairs?," • ""C: Is climbing stairs a problem for you?""
 • ""C: Do you experience pain when going up or down stairs?""
 • ""C: Can you walk upstairs without any issues?""
 • ""C: Are you having trouble with stair climbing?""
 • ""C: Does your knee bother you when you're on the stairs?""
 • ""C: Is there a particular activity that's challenging for you, such as going up or down steps?""
 • ""C: Can you climb stairs without feeling any discomfort?""
 • ""C: Are you finding it hard to navigate stairs due to your knee issue?""
 • ""C: Would you say that stair climbing is difficult for you?""",0.32160943495184163,0.351000418570078,0.9631036520004272
38_322,C: Okay. How do you feel about your health?," • ""C: Can you assess your overall health?""
 • ""C: How satisfied are you with your current physical condition?""
 • ""C: Do you have any concerns about your well-being?""
 • ""C: What is your self-assessment of your health right now?""
 • ""C: Are you feeling okay about your body and mind?""
 • ""C: Can you describe your general state of health at this time?""
 • ""C: How would you rate your current level of physical health on a scale from 1 to 10?""
 • ""C: Do you feel like your body is functioning the way it should be?""
 • ""C: Are there any issues or problems that you're experiencing with your health right now?""",0.1475117181598202,0.41997661894941324,0.9258837103843689
38_323,C: Do you think your injury limits you in your social life?," • ""Does your knee issue affect your daily activities and interactions with others?""
 • ""How does your knee pain impact your social life and relationships?""
 • ""Are you able to participate in activities with friends and family without discomfort from your knee?""
 • ""Has your knee injury changed how you engage with others or participate in social events?""
 • ""Do you feel that your knee issue limits your ability to spend time with loved ones?""
 • ""How does your knee pain affect your overall quality of life, including your relationships and activities?""
 • ""Have you noticed any changes in your social interactions due to your knee injury?""
 • ""Can your knee pain impact your plans or participation in social gatherings?""
 • ""Does your knee issue make it difficult for you to engage in activities with others that bring you joy?""",0.2068720601025941,0.26909090049965845,0.9250828623771667
38_324,C: Do you have family that could help you with your recovery?," • ""C: Do you have any support system at home that could aid in your recovery?""
 • ""C: Is there anyone in your household who can help you with physical therapy or rehabilitation?""
 • ""C: Can you count on your family members to assist with daily activities while you're recovering?""
 • ""C: How involved is your family likely to be in helping you with your knee issue?""
 • ""C: Do you have a support network at home that could help alleviate some of the strain on your knee?""
 • ""C: Are there any family members who can help you with household tasks while you're recovering from your injury?""
 • ""C: Can your family provide emotional and practical support during this time?""
 • ""C: How reliant are you on family for help with everyday activities when you have a knee issue like yours?""
 • ""C: Are there any family members who can assist you with getting to doctor's appointments or physical therapy sessions?""",0.4744700356383815,0.3610452269456101,0.9474390149116516
38_325,C: That is lovely to hear.," • ""C: That's very reassuring to hear.""
 • ""C: I'm glad to know that you're getting some help at home.""
 • ""C: Your wife is being very supportive, isn't she?""
 • ""C: It sounds like you have a good support system at home.""
 • ""C: You're fortunate to have someone to rely on for household tasks.""
 • ""C: That's great that your wife is taking some of the burden off you.""
 • ""C: I'm glad you have a partner who can assist with everyday chores.""
 • ""C: It's lovely to hear about the help you're receiving at home.""
 • ""C: You're getting along just fine, it seems, despite your injury.""",0.2798263237576258,0.2537608265678441,0.9300202131271362
39_326,C: So lovely to hear that from you. How was the journey?," • ""That sounds like quite an adventure! How was your trip to Utrecht?""
 • ""I'm glad you had a good time at the football game. Did everything go smoothly on your way there?""
 • ""I can tell you're beaming with excitement about seeing your grandson play. How was your journey to Utrecht today?""
 • ""It's great that you got to see the game. Was the trip from here to Utrecht tiring for you at all?""
 • ""Your enthusiasm is infectious! I'm glad you had a chance to travel to Utrecht. What was your experience like on the way there?""
 • ""I can imagine it must have been thrilling to watch your grandson play football in person. How did the journey from here go?""
 • ""It's always lovely to get out and about, isn't it? I hope your trip to Utrecht for the game wasn't too exhausting.""
 • ""It sounds like a fantastic experience! Did you encounter any issues or delays on your way to Utrecht for the football match?""
 • ""Your grandson must have been thrilled to have his grandfather in the stands cheering him on. How was your travel time to Utrecht today?""",0.15059714251221357,0.1891120111708347,0.9014205932617188
39_327,C: What stopped you from driving for an extended period?," • ""C: What prevented you from driving for so long?""
 • ""C: What was it that kept you from driving for an extended period?""
 • ""C: What made it take so long to get back behind the wheel?""
 • ""C: Was there a particular reason why you stopped driving?""
 • ""C: What held you back from driving for such a long time?""
 • ""C: What stopped you from getting back into driving sooner?""
 • ""C: Did something specific prevent you from driving regularly?""
 • ""C: Why did it take you so long to start driving again?""
 • ""C: Were there any obstacles that kept you from driving for an extended time?""",0.8933479858156352,0.47896316328810606,0.9643526077270508
39_328,C: I understand. And how does the hip feel today?," • ""How is your hip doing today?""
 • ""I see you were cleared to drive again after your surgery. How's your hip feeling now?""
 • ""Can you tell me a bit about how your hip is recovering?""
 • ""Now that you're driving again, I'm curious - how's the pain in your hip?""
 • ""How has your hip been behaving since the surgery?""
 • ""I'd like to check on the status of your hip after the surgery. How are things now?""
 • ""After being restricted from driving for a while, is your hip feeling okay today?""
 • ""Can you update me on how your hip is healing and if there's any discomfort?""
 • ""With your increased mobility thanks to driving again, have you noticed any changes in your hip?""",0.08450310992782924,0.22959867185013383,0.9139096140861511
39_329,C: Was traveling to your grandson’s football game easy today?," • ""C: Was your trip to Utrecht today without any issues?""
 • ""C: Did you encounter any difficulties during your journey to watch your grandson's football game?""
 • ""C: How straightforward was your travel experience today?""
 • ""C: Were there any complications or problems with your trip to see the football game?""
 • ""C: Can you say that traveling to Utrecht was relatively effortless for you today?""
 • ""C: Did you find driving to watch your grandson's game to be a smooth process?""
 • ""C: Was the travel part of your day uneventful?""
 • ""C: Did everything go smoothly when you drove to see your grandson play football?""
 • ""C: Were there any obstacles or challenges during your journey to attend the football game?""",0.21418097537736253,0.38892806565321186,0.9352619647979736
39_330,C: Lovely to hear. Do you have any complaints about your health at this moment?," • ""C: That sounds great. Are you experiencing any health issues at this time?""
 • ""C: Good to hear that your journey was smooth. Have you noticed any discomfort or pain today?""
 • ""C: How are you feeling physically right now?""
 • ""C: You mentioned driving for the first time in a long time. Did anything else cause you distress during your trip?""
 • ""C: I'm glad to hear that your hip feels good. Are there any other areas of concern for you?""
 • ""C: You said it was easy traveling to see your grandson's game. Were there no issues with pain or discomfort at all?""
 • ""C: How would you describe your current state of health, aside from the hip surgery?""
 • ""C: Is everything okay physically? No new concerns or complaints?""
 • ""C: Now that we've talked about your drive and your grandson's game, how are you feeling overall?""",0.09880782578056978,0.2359873486643577,0.9330289959907532
39_331,C: How do you feel about your rehabilitation," • ""How do you feel about your recovery process?""
 • ""What's your experience been like with rehabilitation after surgery?""
 • ""Are you satisfied with your progress in recovering from hip surgery?""
 • ""Do you have any concerns or worries about getting back to normal health?""
 • ""How does your physical condition compare to before the surgery?""
 • ""Can you tell me about your experiences with physical therapy and rehab?""
 • ""Have you noticed any improvement in your mobility since the surgery?""
 • ""Are there any activities that you're still unable to do due to your hip injury?""
 • ""How does it feel to be getting back into daily routines after a long period of recovery?""",0.4888290318657944,0.2808753364893716,0.9499568343162537
39_332,C: Great news. How does your family feel about your condition?," • ""How is your family adjusting to your recovery?""
 • ""What do you think your loved ones are most concerned about regarding your health?""
 • ""How does your family view your current state of health?""
 • ""Have there been any changes in how your family perceives your well-being since the surgery?""
 • ""Do you feel like your family's expectations have changed regarding your ability to participate in activities?""
 • ""What do you think is your family's biggest worry about your hip condition?""
 • ""How does your family see your rehabilitation process progressing?""
 • ""Have there been any discussions or concerns within your family about your health since the surgery?""
 • ""Do you feel like your family's attitudes towards your health have changed since your recovery began?""",0.24739977342883945,0.3398230143259383,0.9192177653312683
39_333,C: Seems like you are happy with your health. Am I right?," • ""It seems like you're feeling very positive about your health right now. Is that correct?""
 • ""You seem to be happy with how things have been going, health-wise. Is that true?""
 • ""I get the sense that you're pleased with your current state of health. Am I on the right track?""
 • ""It looks like you've been doing well in terms of your physical health lately. Is that a fair assessment?""
 • ""You seem to be feeling quite optimistic about your health, correct?""
 • ""I think it's safe to say you're satisfied with how your recovery has been going. Am I right?""
 • ""Based on what you've shared, it appears you're content with your current level of physical well-being. Is that accurate?""
 • ""You seem happy and healthy these days. Is that a correct interpretation?""
 • ""It looks like you've made some good progress in your rehabilitation. Are you pleased with the results?""",0.42372101728033335,0.29416213345241476,0.9403223991394043
39_334,C: Glad to hear.," • Delighted to know that.
 • Pleased to hear about your recovery.
 • I'm happy to see how far you've come.
 • It sounds like everything is going well, right?
 • That's great news; it seems like things are improving.
 • I can tell you're feeling much better now.
 • How wonderful that you're able to move around easily again.
 • You must be thrilled with your progress so far.
 • I'm glad to hear about all the positive changes in your life.",0.17965205598154213,0.1421257391845627,0.8944292664527893
40_335,C:I’m sorry to hear that. Can you please tell me what is the problem?," • ""I'm sorry to hear that you're not feeling well. Can you please explain what's bothering you?""
 • ""I noticed you didn't seem to be enjoying the good weather. Is everything okay?""
 • ""Can you tell me a bit more about why you couldn't appreciate the nice day today?""
 • ""It sounds like something is troubling you. Would you mind sharing with me what's on your mind?""
 • ""I'm concerned that you're not feeling as well as I would expect. Can you please elaborate on what's going on?""
 • ""You mentioned it wasn't a good day for you, despite the nice weather. Can you help me understand what was wrong?""
 • ""I'd like to hear more about what's been bothering you today. Please feel free to share with me.""
 • ""It seems that something is preoccupying you. Would you be willing to talk about it and I can try to offer some guidance?""
 • ""Can you please tell me what's on your mind? It might help if we discuss it openly.""",0.4373953372650236,0.2892019041025333,0.9175750613212585
40_336,C: oh it’s not nice would you please explain what kind of pain do you have?," • ""C: Sorry to hear you're not feeling well, could you describe what kind of pain you're experiencing?""
 • ""C: You mentioned earlier that you've been in some discomfort; would you please elaborate on your symptoms?""
 • ""C: Can you tell me more about the pain you were just talking about?""
 • ""C: It sounds like the good weather didn't do much to help with your issue; could you explain what's been going on with your pain?""
 • ""C: You mentioned you couldn't enjoy the day due to pain; would you please describe what kind of pain that is?""
 • ""C: I'd love to understand better; can you tell me more about the pain you've been experiencing lately?""
 • ""C: Sorry you're not feeling well; could you explain the nature of your pain?""
 • ""C: It's clear that your daily routine has been affected by this issue; would you please describe what kind of pain is causing these problems?""
 • ""C: I'm here to listen and help; can you tell me about the type of pain you've been experiencing?""",0.24202875575621302,0.32595049579460156,0.9139493703842163
40_337,C: To what extent is this pain in your back affecting your daily routine or daily life?," • ""How is this back pain impacting your daily activities?""
 • ""To what extent has this lower back pain been disrupting your daily routine?""
 • ""Can you tell me how much this pain is affecting your daily life?""
 • ""In what ways is this sharp pain interfering with your normal daily functions?""
 • ""How significantly is this pain in your lower back impacting your ability to perform daily tasks?""
 • ""To what degree are you being limited by this pain when it comes to your daily routine?""
 • ""Can you describe how this pain is affecting your daily habits and activities?""
 • ""How much has this lower back pain been hindering your daily life and routine?""
 • ""What impact do you think this sharp pain is having on your ability to carry out your daily responsibilities?""",0.3969668512227079,0.40042324672305696,0.9427319169044495
40_338,C: I’m sorry to hear that. Can you elaborate on what kind of pain you feel in your lower back?," • ""Can you describe the type of pain you're experiencing in your lower back?""
 • ""What is the nature of the pain you're feeling in your lower back?""
 • ""Can you elaborate on the kind of discomfort you're experiencing in your lower back?""
 • ""How would you characterize the pain you've been having in your lower back?""
 • ""What are your symptoms like in terms of pain in your lower back?""
 • ""Can you tell me more about the type of sharp pain you're feeling in your lower back?""
 • ""Can you describe the sensation of the pain in your lower back to me?""
 • ""How would you describe the intensity and quality of the pain in your lower back?""
 • ""Can you give me a better understanding of what you mean by 'sharp pain' in your lower back?""",0.3124325727595955,0.4689506571859513,0.9369466304779053
40_339,C: Does the pain radiate to your leg?," • ""C: Does the pain spread down to your legs?""
 • ""C: Do you experience any discomfort in your leg, related to this back pain?""
 • ""C: Is the pain from your lower back felt in your knees or feet as well?""
 • ""C: How far does the pain travel from your back, is it reaching your legs?""
 • ""C: Are your legs affected by the pain you're experiencing in your lower back?""
 • ""C: Does the sharp pain extend down to your ankles or calves?""
 • ""C: Can you describe how the pain moves from your back to other areas of your body, like your knees or feet?""
 • ""C: Is there any numbness or tingling sensation in your legs due to this lower back pain?""
 • ""C: Does the pain radiate down through your hip and into your leg?""",0.5174868673208841,0.4599061372462907,0.9617112278938293
